image_id,image_path,key,scientificName,issues,datasetKey,publishingOrgKey,networkKeys,installationKey,hostingOrganizationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,taxonRank,taxonomicStatus,dateIdentified,continent,stateProvince,gadm,higherGeography,year,month,day,eventDate,startDayOfYear,endDayOfYear,typeStatus,modified,lastInterpreted,references,license,isSequenced,identifier,facts,relations,institutionKey,collectionKey,isInCluster,datasetName,recordedBy,identifiedBy,preparations,nucleotideSequence,class,countryCode,recordedByIDs,identifiedByIDs,gbifRegion,country,publishedByGbifRegion,rightsHolder,identifier.1,recordNumber,habitat,institutionID,http...unknown.org.crawl_attempt,dynamicProperties,locality,fieldNumber,verbatimLocality,gbifID,language,collectionCode,occurrenceID,type,disposition,catalogNumber,institutionCode,occurrenceRemarks,accessRights,verbatimElevation,collectionID,name,sex,reproductiveCondition,decimalLatitude,decimalLongitude,projectId,speciesKey,species,genericName,specificEpithet,georeferencedBy,datasetID,samplingProtocol,geodeticDatum,acceptedNameUsage,nomenclaturalCode,georeferenceVerificationStatus,verbatimSRS,georeferenceRemarks,materialSampleID,parentNameUsageID,acceptedNameUsageID,ownerInstitutionCode,bibliographicCitation,higherClassification,parentNameUsage,iucnRedListCategory,vernacularName,individualCount,elevation,elevationAccuracy,nomenclaturalStatus,http...unknown.org.dateLastUpdated,taxonID,http...unknown.org.code,http...unknown.org.conceptualSchema,http...unknown.org.maxSearchResponseRecords,municipality,infraspecificEpithet,identificationQualifier,http...unknown.org.omitFromScheduledCrawl,distanceFromCentroidInMeters,fieldNotes,county,locationRemarks,otherCatalogNumbers,verbatimEventDate,island,http...unknown.org.recordID,rights,organismQuantity,organismQuantityType,dataGeneralizations,eventRemarks,http...unknown.org.recordEnteredBy,programmeAcronym,coordinateUncertaintyInMeters,georeferenceSources,http...unknown.org.license,http...unknown.org.rightsHolder,http...unknown.org.CatalogNumberNumeric,coordinatePrecision,taxonConceptID,http...unknown.org.taxonRankID,verbatimCoordinateSystem,http...unknown.org.species,verbatimTaxonRank,image_url,weak_flowering,download_status
HERB_0472,sample_images/HERB_0472.jpg,4519454644,Uncaria callophylla Blume ex Korth.,"incomis,inmafu",cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,17abcf75-2f1e-46dd-bf75-a5b21dd02655,996e30f8-f762-11e1-a439-00145eb45e9a,061b4f20-f241-11da-a328-b8a03c50a862,GB,DWC_ARCHIVE,2026-08-24T12:51:18.333+00:00,2026-08-24T20:49:51.197+00:00,539,PRESERVED_SPECIMEN,PRESENT,5338260,6,7707728,220,412,8798,2906635,5338260,Uncaria callophylla Blume ex Korth.,Plantae,Tracheophyta,Gentianales,Rubiaceae,Uncaria,SPECIES,ACCEPTED,NA,ASIA,NA,none,NA,2020,8,20,2020-08-20T00:00,233,233,NA,2025-11-09T07:07:33.707+00:00,2026-08-24T20:49:51.197+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,K001590648,none,none,fa252605-26f6-426c-9892-94d071c2c77f,NA,FALSE,NA,"Teo, S.",NA,NA,none,Magnoliopsida,SG,none,none,ASIA,Singapore,EUROPE,NA,K001590648,SING 2020-670,NA,NA,539,NA,"Singapore, Rail Corridor",NA,NA,4519454644,NA,Herbarium,http://specimens.kew.org/herbarium/K001590648,NA,NA,K001590648,K,NA,NA,NA,NA,Uncaria callophylla Blume ex Korth.,NA,NA,NA,NA,NA,5338260,Uncaria callophylla,Uncaria,callophylla,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://d2jcv3kl45hlgi.cloudfront.net/40bcb26a43264209f482514340c949a5.jpg,FALSE,ok
HERB_0473,sample_images/HERB_0473.jpg,3312522184,Primula kaufmanniana Regel,"cdc,cucdmis,cum",bf2a4bf0-5f31-11de-b67e-b8a03c50a862,98e934b0-5f31-11de-b67e-b8a03c50a862,"8e30b684-6a54-4aba-aa73-66201c2c736e,17abcf75-2f1e-46dd-bf75-a5b21dd02655",f6fe707e-cced-4efc-b5dc-be4c91b8180a,98e934b0-5f31-11de-b67e-b8a03c50a862,GB,DWC_ARCHIVE,2026-08-13T16:38:58.088+00:00,2026-08-24T20:20:58.428+00:00,445,PRESERVED_SPECIMEN,PRESENT,5641236,6,7707728,220,1353,6674,8026112,5641236,Primula kaufmanniana Regel,Plantae,Tracheophyta,Ericales,Primulaceae,Primula,SPECIES,ACCEPTED,NA,ASIA,NA,NA,Northern Asia,2016,4,24,2016-04-24,115,115,NA,2023-12-19T14:55:13.000+00:00,2026-08-24T20:20:58.428+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,https://data.rbge.org.uk/herb/E00955300,none,none,0237598a-853a-492c-af74-a723fe251799,427c8cd7-4358-4a00-9ef3-2b2676d28d1e,FALSE,Edinburgh (E) Herbarium Specimens,"Kew Edinburgh Expedition with Kulob to Tajikistan,",NA,HERBARIUM SHEET,none,Magnoliopsida,TL,none,none,ASIA,Timor-Leste,EUROPE,NA,https://data.rbge.org.uk/herb/E00955300,11,"Plant growing in a muddy loamy bank ;  Vegetation: Acer turkestanica, Rosa, Poa",https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799,445,NA,Tajikistan:Khatlon Province:Muminobod District:Khonatarosh:hazrati-shoh range near Langar Kulob,NA,NA,3312522184,NA,E,https://data.rbge.org.uk/herb/E00955300,PhysicalObject,NA,E00955300,RBGE,NA,NA,2181m,https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e,Primula kaufmanniana Regel,NA,NA,37.996111,70.062222,NA,5641236,Primula kaufmanniana,Primula,kaufmanniana,NA,NA,NA,WGS84,NA,ICBN,NA,NA,NA,NA,NA,NA,E,NA,NA,NA,NA,NA,NA,2181,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24th April 2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CC0,Royal Botanic Garden Edinburgh,957427,NA,NA,NA,NA,NA,NA,https://iiif.rbge.org.uk/herb/iiif/E00955300/manifest,FALSE,not_image
HERB_0474,sample_images/HERB_0474.jpg,2515042568,Ipomoea eriocarpa R.Br.,,15f819bd-6612-4447-854b-14d12ee1022d,396d5f30-dea9-11db-8ab4-b8a03c50a862,17abcf75-2f1e-46dd-bf75-a5b21dd02655,65eb93af-41b8-4917-a5fc-cfe2a45aa4bf,396d5f30-dea9-11db-8ab4-b8a03c50a862,NL,DWC_ARCHIVE,2026-06-29T11:53:09.940+00:00,2026-08-24T20:54:18.443+00:00,286,PRESERVED_SPECIMEN,PRESENT,2928545,6,7707728,220,1176,2389,2928509,2928545,Ipomoea eriocarpa R.Br.,Plantae,Tracheophyta,Solanales,Convolvulaceae,Ipomoea,SPECIES,ACCEPTED,NA,ASIA,Dili,NA,NA,2015,5,18,2015-05-18,138,138,NA,NA,2026-08-24T20:54:18.443+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,L.3978219@BRAHMS,none,none,0e919a55-08d3-4bd2-aec1-200858fafd92,0add23db-a8f7-4d15-95ad-4ed0c5c8a055,FALSE,NA,Cowie ID; Santana F,NA,NA,none,Magnoliopsida,TL,none,none,ASIA,Timor-Leste,EUROPE,Naturalis Biodiversity Center,L.3978219@BRAHMS,"Cowie, ID; Santana, F 13904",In Euc alba open woodland; on volcanics.,https://ror.org/0566bfb96,286,NA,C. 1.2 km NNW Beloi.,NA,NA,2515042568,NA,Botany,https://data.biodiversitydata.nl/naturalis/specimen/L.3978219,NA,NA,L.3978219,NA,NA,NA,500.0 m,NA,Ipomoea eriocarpa R.Br.,NA,NA,-8.20944,125.60611,NA,2928545,Ipomoea eriocarpa,Ipomoea,eriocarpa,NA,NA,NA,WGS84,NA,ICN,NA,NA,NA,NA,NA,NA,NA,NA,Plantae|Solanales|Convolvulaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://medialib.naturalis.nl/file/id/L.3978219/format/large,FALSE,ok
HERB_0475,sample_images/HERB_0475.jpg,6450155305,Canthium coffeoides Pierre ex Pit.,"cdc,cdround,gass84,incomis,inmafu",cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,17abcf75-2f1e-46dd-bf75-a5b21dd02655,996e30f8-f762-11e1-a439-00145eb45e9a,061b4f20-f241-11da-a328-b8a03c50a862,GB,DWC_ARCHIVE,2026-08-24T12:51:18.333+00:00,2026-08-24T20:50:36.068+00:00,539,PRESERVED_SPECIMEN,PRESENT,2917490,6,7707728,220,412,8798,2917429,2917490,Canthium coffeoides Pierre ex Pit.,Plantae,Tracheophyta,Gentianales,Rubiaceae,Canthium,SPECIES,ACCEPTED,NA,ASIA,NA,NA,NA,2023,8,29,2023-08-29T00:00,241,241,NA,2026-07-21T12:28:13.080+00:00,2026-08-24T20:50:36.068+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,K001934170,none,none,fa252605-26f6-426c-9892-94d071c2c77f,NA,FALSE,NA,"Yooprasert, S.; Tamura, M.N.; Fuse, S.; Takahasi, K.; Masuda, R.; Taothong, P.; Saengbuapuean, A.",NA,NA,none,Magnoliopsida,TH,none,none,ASIA,Thailand,EUROPE,NA,K001934170,SY509,NA,NA,539,NA,"Phu Ruea, Phu Luang WS, Trail from Royal visit guest house to Phu Chang Do and Lan Suriyan",NA,NA,6450155305,NA,Herbarium,http://specimens.kew.org/herbarium/K001934170,NA,NA,K001934170,K,NA,NA,NA,NA,Canthium coffeoides Pierre ex Pit.,NA,NA,17.279444,101.516389,NA,2917490,Canthium coffeoides,Canthium,coffeoides,NA,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rubiaceae,NA,NA,NA,NA,1460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://d2jcv3kl45hlgi.cloudfront.net/0045eb8c9246f9404417836a8af1c9de.jpg,FALSE,ok
HERB_0476,sample_images/HERB_0476.jpg,4979413718,Cyrtandra dorytricha Hilliard & B.L.Burtt,cdc,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,98e934b0-5f31-11de-b67e-b8a03c50a862,"8e30b684-6a54-4aba-aa73-66201c2c736e,17abcf75-2f1e-46dd-bf75-a5b21dd02655",f6fe707e-cced-4efc-b5dc-be4c91b8180a,98e934b0-5f31-11de-b67e-b8a03c50a862,GB,DWC_ARCHIVE,2026-08-13T16:38:58.088+00:00,2026-08-24T20:20:59.451+00:00,445,PRESERVED_SPECIMEN,PRESENT,5591910,6,7707728,220,408,6654,3172659,5591910,Cyrtandra dorytricha Hilliard & B.L.Burtt,Plantae,Tracheophyta,Lamiales,Gesneriaceae,Cyrtandra,SPECIES,ACCEPTED,NA,ASIA,Sarawak,NA,Malay Islands,2024,2,29,2024-02-29,60,60,NA,2025-12-15T11:33:37.000+00:00,2026-08-24T20:20:59.451+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,https://data.rbge.org.uk/herb/E01494485,none,none,0237598a-853a-492c-af74-a723fe251799,427c8cd7-4358-4a00-9ef3-2b2676d28d1e,FALSE,Edinburgh (E) Herbarium Specimens,"Barber, Sadie, Wilkie, Peter, Sundue, Michael, Jawa, Rantai & Angkabau, Johnny",NA,HERBARIUM SHEET|Silica-dried,none,Magnoliopsida,MY,none,none,ASIA,Malaysia,EUROPE,NA,https://data.rbge.org.uk/herb/E01494485,S.110678,On rocks next to small stream in logged over lowland mixed dipterocarp forest,https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799,445,NA,"Kapit Forest Management Unit (FMU), 30km along logging road near small waterfall and stream",NA,NA,4979413718,NA,E,https://data.rbge.org.uk/herb/E01494485,PhysicalObject,NA,E01494485,RBGE,NA,NA,NA,https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e,Cyrtandra dorytricha Hilliard & B.L.Burtt,NA,NA,1.880922,112.912188,NA,5591910,Cyrtandra dorytricha,Cyrtandra,dorytricha,NA,NA,NA,WGS84,NA,ICBN,NA,NA,NA,NA,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29th February 2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CC0,Royal Botanic Garden Edinburgh,1571823,NA,NA,NA,NA,NA,NA,https://iiif.rbge.org.uk/herb/iiif/E01494485/manifest,FALSE,not_image
HERB_0477,sample_images/HERB_0477.jpg,3461965309,Caesalpinia pulcherrima (L.) Sw.,,b5cdf794-8fa4-4a85-8b26-755d087bf531,2cd829bb-b713-433d-99cf-64bef11e5b3e,17abcf75-2f1e-46dd-bf75-a5b21dd02655,86c2834b-fcd6-418d-9b32-aca45110a0fe,2cd829bb-b713-433d-99cf-64bef11e5b3e,FR,EML,2026-08-13T15:27:43.858+00:00,2026-08-24T16:47:14.826+00:00,606,PRESERVED_SPECIMEN,PRESENT,2958715,6,7707728,220,1370,5386,2958443,2958715,Caesalpinia pulcherrima (L.) Sw.,Plantae,Tracheophyta,Fabales,Fabaceae,Caesalpinia,SPECIES,ACCEPTED,NA,ASIA,siem réap,none,NA,2021,1,8,2021-01-08,8,8,NA,2000-01-20T13:54:48.000+00:00,2026-08-24T16:47:14.826+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,http://coldb.mnhn.fr/catalognumber/mnhn/p/p01190854,none,none,6a6ac6c5-1b8a-48db-91a2-f8661274ff80,bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2,FALSE,NA,"Hul, S.|Peou, Y.|Ratanak, V.",Hul,hb,none,Magnoliopsida,KH,none,none,ASIA,Cambodia,EUROPE,NA,http://coldb.mnhn.fr/catalognumber/mnhn/p/p01190854,NA,NA,http://grbio.org/institution/museum-national-dhistoire-naturelle,654,NA,NA,7268,Sangkat Slorkram,3461965309,NA,P,http://coldb.mnhn.fr/catalognumber/mnhn/p/p01190854,NA,NA,P01190854,MNHN,NA,NA,NA,NA,Caesalpinia pulcherrima (L.) Sw.,NA,NA,NA,NA,NA,2958715,Caesalpinia pulcherrima,Caesalpinia,pulcherrima,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbrisseau d'env. 1,5-2 m de haut, généralement inerme. Feuilles alternes, bipennées , pennes 3-30 paires , folioles 6-12 paires, opposées. Inflorescences en grappes terminales , fleurs rouges ou jaunes. Fruits : gousses comprimées, prolongées en bec au sommet",Phum Daun Pa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://mediaphoto.mnhn.fr/media/16487950436695sGmX3RWFZFVRo0a,TRUE,error
HERB_0478,sample_images/HERB_0478.jpg,4979411835,Cyrtandra sarawakensis C.B.Clarke,cdc,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,98e934b0-5f31-11de-b67e-b8a03c50a862,"8e30b684-6a54-4aba-aa73-66201c2c736e,17abcf75-2f1e-46dd-bf75-a5b21dd02655",f6fe707e-cced-4efc-b5dc-be4c91b8180a,98e934b0-5f31-11de-b67e-b8a03c50a862,GB,DWC_ARCHIVE,2026-08-13T16:38:58.088+00:00,2026-08-24T20:20:47.817+00:00,445,PRESERVED_SPECIMEN,PRESENT,6365080,6,7707728,220,408,6654,3172659,6365080,Cyrtandra sarawakensis C.B.Clarke,Plantae,Tracheophyta,Lamiales,Gesneriaceae,Cyrtandra,SPECIES,ACCEPTED,NA,ASIA,Sarawak,NA,Malay Islands,2024,2,28,2024-02-28,59,59,NA,2026-02-02T12:13:12.000+00:00,2026-08-24T20:20:47.817+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,https://data.rbge.org.uk/herb/E01494490,none,none,0237598a-853a-492c-af74-a723fe251799,427c8cd7-4358-4a00-9ef3-2b2676d28d1e,FALSE,Edinburgh (E) Herbarium Specimens,"Barber, Sadie, Wilkie, Peter, Sundue, Michael, Jawa, Rantai & Angkabau, Johnny",NA,HERBARIUM SHEET|Silica-dried,none,Magnoliopsida,MY,none,none,ASIA,Malaysia,EUROPE,NA,https://data.rbge.org.uk/herb/E01494490,S.110668,"Lowland mixed dipterocarp forest, SSE slope of ridge",https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799,445,NA,"Kapit Forest Management Unit (FMU), Permanent Sample Plot",NA,NA,4979411835,NA,E,https://data.rbge.org.uk/herb/E01494490,PhysicalObject,NA,E01494490,RBGE,NA,NA,NA,https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e,Cyrtandra sarawakensis C.B.Clarke,NA,NA,1.914222,112.932862,NA,6365080,Cyrtandra sarawakensis,Cyrtandra,sarawakensis,NA,NA,NA,WGS84,NA,ICBN,NA,NA,NA,NA,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28th February 2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CC0,Royal Botanic Garden Edinburgh,1571804,NA,NA,NA,NA,NA,NA,https://iiif.rbge.org.uk/herb/iiif/E01494490/manifest,FALSE,not_image
HERB_0479,sample_images/HERB_0479.jpg,6196925354,Psychotria bonii Pit.,"colmafu,inmafu",1cbed1d0-f9ac-4b9e-bf3f-a26272bca39e,4fd82480-ea1c-11da-8db4-b8a03c50a862,NA,82d6992a-b20b-4e74-b6ac-6b971b2c485d,4fd82480-ea1c-11da-8db4-b8a03c50a862,JP,EML,2026-07-10T16:35:10.312+00:00,2026-07-18T17:50:39.533+00:00,222,PRESERVED_SPECIMEN,PRESENT,2921235,6,7707728,220,412,8798,2919963,2921235,Psychotria bonii Pit.,Plantae,Tracheophyta,Gentianales,Rubiaceae,Psychotria,SPECIES,ACCEPTED,NA,ASIA,Bolikhamxai,NA,Asia|Laos|Bolikhamxai|Pakkading|near Ban Naphong; Nam Kading NPA,2024,3,18,2024-03-18,78,78,NA,2025-10-16T00:00:00.000+00:00,2026-07-18T17:50:39.533+00:00,https://www.museum.kagoshima-u.ac.jp/hyouhonsitu.html,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,02b89dd3-29df-4476-bad4-4f312db21d65,none,none,7b6590f0-c03f-409b-ae28-f443c1166d23,e9e6df05-e289-4a64-8ace-a4d5dbd168e4,FALSE,NA,NA,NA,NA,none,Magnoliopsida,LA,none,none,ASIA,Lao People’s Democratic Republic,ASIA,NA,02b89dd3-29df-4476-bad4-4f312db21d65,Z1130,NA,NA,232,NA,near Ban Naphong; Nam Kading NPA,NA,"Laos, Bolikhamxai, Pakkading, near Ban Naphong; Nam Kading NPA",6196925354,NA,KAG,02b89dd3-29df-4476-bad4-4f312db21d65,NA,NA,KAG187535,KAG,NA,NA,NA,NA,Psychotria bonii Pit.,NA,NA,18.21803,104.38163,NA,2921235,Psychotria bonii,Psychotria,bonii,NA,NA,NA,WGS84,NA,NA,NA,NA,obtained using GPS machine,NA,NA,NA,NA,NA,Plantae|Tracheophyta|Magnoliopsida|Gentianales|Rubiaceae|Psychotria|bonii,NA,NA,NA,NA,416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pakkading,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG187535/KAG187535.jpg,FALSE,ok
HERB_0480,sample_images/HERB_0480.jpg,3461952308,Bouea oppositifolia (Roxb.) Adelb.,,b5cdf794-8fa4-4a85-8b26-755d087bf531,2cd829bb-b713-433d-99cf-64bef11e5b3e,17abcf75-2f1e-46dd-bf75-a5b21dd02655,86c2834b-fcd6-418d-9b32-aca45110a0fe,2cd829bb-b713-433d-99cf-64bef11e5b3e,FR,EML,2026-08-13T15:27:43.858+00:00,2026-08-24T16:46:33.260+00:00,606,PRESERVED_SPECIMEN,PRESENT,8169960,6,7707728,220,933,2398,7321532,3659898,Bouea oppositifolia (Roxb.) Meisn.,Plantae,Tracheophyta,Sapindales,Anacardiaceae,Bouea,SPECIES,SYNONYM,NA,ASIA,siem réap,none,NA,2021,1,8,2021-01-08,8,8,NA,2022-04-01T08:37:18.000+00:00,2026-08-24T16:46:33.260+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,http://coldb.mnhn.fr/catalognumber/mnhn/p/p01190819,none,none,6a6ac6c5-1b8a-48db-91a2-f8661274ff80,bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2,FALSE,NA,"Hul, S.|Peou, Y.|Ratanak, V.",Hul,hb,none,Magnoliopsida,KH,none,none,ASIA,Cambodia,EUROPE,NA,http://coldb.mnhn.fr/catalognumber/mnhn/p/p01190819,NA,NA,http://grbio.org/institution/museum-national-dhistoire-naturelle,654,NA,NA,7210,Sangkat Slorkram,3461952308,NA,P,http://coldb.mnhn.fr/catalognumber/mnhn/p/p01190819,NA,NA,P01190819,MNHN,NA,NA,NA,NA,Bouea oppositifolia (Roxb.) Adelb.,NA,NA,NA,NA,NA,3659898,Bouea oppositifolia,Bouea,oppositifolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbre de 5-6 m de haut. Feuilles opposées. Inflorescences en panicules axillaires , fleurs poygames , ovaire uniloculaire. Drupe comestible",Phum Daun Pa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://mediaphoto.mnhn.fr/media/1648795037671k2Wbd4h981mhzU0R,TRUE,error
HERB_0481,sample_images/HERB_0481.jpg,4928997968,"Utania spicata (Baker) K.M.Wong, Sugumaran & Sugau","cdc,cdround,gass84,incomis,inmafu",cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,17abcf75-2f1e-46dd-bf75-a5b21dd02655,996e30f8-f762-11e1-a439-00145eb45e9a,061b4f20-f241-11da-a328-b8a03c50a862,GB,DWC_ARCHIVE,2026-08-24T12:51:18.333+00:00,2026-08-24T20:50:07.145+00:00,539,PRESERVED_SPECIMEN,PRESENT,7890759,6,7707728,220,412,2503,3231086,7890759,"Utania spicata (Baker) K.M.Wong, Sugumaran & Sugau",Plantae,Tracheophyta,Gentianales,Gentianaceae,Utania,SPECIES,ACCEPTED,NA,ASIA,NA,NA,Rambai,2019,11,9,2019-11-09T00:00,313,313,NA,2026-01-25T18:17:20.613+00:00,2026-08-24T20:50:07.145+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,K001935680,none,none,fa252605-26f6-426c-9892-94d071c2c77f,NA,FALSE,NA,"Lim, W.H.; Bazilah, I.; Watu, A.; Janagrun, E.; Azlan, P.; Clayton, J.",NA,NA,none,Magnoliopsida,BN,none,none,ASIA,Brunei Darussalam,EUROPE,NA,K001935680,LWH 87,NA,NA,539,NA,Across the bank from campsite,NA,NA,4928997968,NA,Herbarium,http://specimens.kew.org/herbarium/K001935680,NA,NA,K001935680,K,NA,NA,NA,NA,"Utania spicata (Baker) K.M.Wong, Sugumaran & Sugau",NA,NA,4.547222,114.749722,NA,7890759,Utania spicata,Utania,spicata,NA,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gentianaceae,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rambai,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://d2jcv3kl45hlgi.cloudfront.net/162486843d6e1a694321d03454b1c126.jpg,FALSE,ok
HERB_0482,sample_images/HERB_0482.jpg,4979412784,Palaquium sericeum H.J.Lam,cdc,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,98e934b0-5f31-11de-b67e-b8a03c50a862,"8e30b684-6a54-4aba-aa73-66201c2c736e,17abcf75-2f1e-46dd-bf75-a5b21dd02655",f6fe707e-cced-4efc-b5dc-be4c91b8180a,98e934b0-5f31-11de-b67e-b8a03c50a862,GB,DWC_ARCHIVE,2026-08-13T16:38:58.088+00:00,2026-08-24T20:20:07.359+00:00,445,PRESERVED_SPECIMEN,PRESENT,2886441,6,7707728,220,1353,8802,2886411,2886441,Palaquium sericeum H.J.Lam,Plantae,Tracheophyta,Ericales,Sapotaceae,Palaquium,SPECIES,ACCEPTED,NA,ASIA,Sarawak,NA,Malay Islands,2024,2,21,2024-02-21,52,52,NA,2026-03-09T11:46:57.000+00:00,2026-08-24T20:20:07.359+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,https://data.rbge.org.uk/herb/E01494557,none,none,0237598a-853a-492c-af74-a723fe251799,427c8cd7-4358-4a00-9ef3-2b2676d28d1e,FALSE,Edinburgh (E) Herbarium Specimens,"Wilkie, Peter, Sundue, Michael, Barber, Sadie, Jawa, Rantai & Angkabau, Johnny",NA,HERBARIUM SHEET|Silica-dried|Carpological,none,Magnoliopsida,MY,none,none,ASIA,Malaysia,EUROPE,NA,https://data.rbge.org.uk/herb/E01494557,S.110602,Lowland mixed dipterocarp forest,https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799,445,NA,"Niah National Park, 400m from jetty along concrete path to cave and about 10m into forest",NA,NA,4979412784,NA,E,https://data.rbge.org.uk/herb/E01494557,PhysicalObject,NA,E01494557,RBGE,NA,NA,NA,https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e,Palaquium sericeum H.J.Lam,NA,NA,3.822152,113.766043,NA,2886441,Palaquium sericeum,Palaquium,sericeum,NA,NA,NA,WGS84,NA,ICBN,NA,NA,NA,NA,NA,NA,E,NA,NA,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21st February 2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CC0,Royal Botanic Garden Edinburgh,1571716,NA,NA,NA,NA,NA,NA,https://iiif.rbge.org.uk/herb/iiif/E01494557/manifest,FALSE,not_image
